m,d,a,psi,rho,mu,theta_H,level_sum,gdp,u_C,s_L
0.3,0.2,0.3,0.9,0.0,0.04,0.25,8,5.0392311677436075,4.0764299206494385,56.492859541226835
0.3,0.2,0.3,0.9,0.0,0.04,0.5,9,5.228091337886975,3.917344281340543,56.481693044801396
0.3,0.2,0.45,0.5,0.5,0.17,0.1,2,2.9173891978125255,3.0466044177872273,59.21813171836382
0.3,0.2,0.45,0.5,0.5,0.17,0.25,3,3.0217972424597894,2.968220974105398,59.212223921759986
0.3,0.2,0.45,0.5,0.5,0.17,0.5,4,3.0861281936130247,2.9196125510057405,59.20858639127413
0.3,0.2,0.45,0.5,0.5,0.08,0.1,3,2.8493999787791324,3.200416727227885,59.22198156439793
0.3,0.2,0.45,0.5,0.5,0.08,0.25,4,2.9899799276240424,3.0991998206192166,59.21402372023861
0.3,0.2,0.45,0.5,0.5,0.08,0.5,5,3.0804262943270544,3.032779493402607,59.20890872097513
0.3,0.2,0.45,0.5,0.5,0.04,0.1,4,2.7907884009720885,3.345747300014383,59.22530215872538
0.3,0.2,0.45,0.5,0.5,0.04,0.25,5,2.950849074853279,3.2401491091265084,59.21623787457706
0.3,0.2,0.45,0.5,0.5,0.04,0.5,6,3.060191594014916,3.1654398687483924,59.21005271668177
0.3,0.2,0.45,0.5,0.25,0.17,0.1,3,3.498437767174467,3.135711798961664,58.66710515797657
0.3,0.2,0.45,0.5,0.25,0.17,0.25,4,3.6387677200804935,3.0277806604890998,58.65910382867645
0.3,0.2,0.45,0.5,0.25,0.17,0.5,5,3.7248944563776254,2.960873049635655,58.65419765438497
0.3,0.2,0.45,0.5,0.25,0.08,0.1,4,3.4158316467226335,3.3386039689953213,58.671819540491384
0.3,0.2,0.45,0.5,0.25,0.08,0.25,5,3.5940371804042526,3.2053557116965337,58.66165326453895
0.3,0.2,0.45,0.5,0.25,0.08,0.5,6,3.709309302846675,3.1167472110447703,58.65508519745055
0.3,0.2,0.45,0.5,0.25,0.04,0.1,5,3.3344932603723176,3.5400008814703248,58.67646472754473
0.3,0.2,0.45,0.5,0.25,0.04,0.25,6,3.5298410194425367,3.4055403194970175,58.66531380095772
0.3,0.2,0.45,0.5,0.25,0.04,0.5,7,3.6633092593226335,3.3092025247937737,58.65770547401623
0.3,0.2,0.45,0.5,0.0,0.17,0.1,4,4.08000158197015,3.2307948313581294,58.114563176685394
0.3,0.2,0.45,0.5,0.0,0.17,0.25,5,4.2560932532178075,3.0921221898884745,58.104446873306316
0.3,0.2,0.45,0.5,0.0,0.17,0.5,6,4.363767477320946,3.006153998840383,58.09826830226608
0.3,0.2,0.45,0.5,0.0,0.08,0.1,5,3.979338778526653,3.486648179069947,58.120352753573066
0.3,0.2,0.45,0.5,0.0,0.08,0.25,6,4.192933971847346,3.321344158798535,58.10807362987516
0.3,0.2,0.45,0.5,0.0,0.08,0.5,7,4.331343664375553,3.2103826186879707,58.10012827296023
0.3,0.2,0.45,0.5,0.0,0.04,0.1,6,3.87034285860004,3.747590199253036,58.126627025739296
0.3,0.2,0.45,0.5,0.0,0.04,0.25,7,4.09603886757417,3.5862609065697626,58.11364124253
0.3,0.2,0.45,0.5,0.0,0.04,0.5,8,4.2494802646189545,3.4699401986558804,58.10482651860149
0.3,0.2,0.45,0.75,0.5,0.17,0.1,3,3.2688159723544885,3.0938607775606295,58.889073112805136
0.3,0.2,0.45,0.75,0.5,0.17,0.25,4,3.3930707995573295,2.9993906528015004,58.88201027131845
0.3,0.2,0.45,0.75,0.5,0.17,0.5,5,3.4692234341829664,2.9410037568399257,58.87768522975967
0.3,0.2,0.45,0.75,0.5,0.08,0.1,4,3.193358199091456,3.2743960979414544,58.893365808048785
0.3,0.2,0.45,0.75,0.5,0.08,0.25,5,3.3552911683598863,3.1553576472219422,58.88415695539118
0.3,0.2,0.45,0.75,0.5,0.08,0.5,6,3.459611112005967,3.0767751879795613,58.87823100513213
0.3,0.2,0.45,0.75,0.5,0.04,0.1,5,3.1226558630059076,3.4510254535795566,58.897390414831484
0.3,0.2,0.45,0.75,0.5,0.04,0.25,6,3.3033590109072364,3.3289763072525345,58.88710890099457
0.3,0.2,0.45,0.75,0.5,0.04,0.5,7,3.426732163661095,3.2420073579729882,58.88009815845913
0.3,0.2,0.45,0.75,0.25,0.17,0.1,4,4.141195498311778,3.234784366299495,58.06059590302295
0.3,0.2,0.45,0.75,0.25,0.17,0.25,5,4.319129387513532,3.09455313582591,58.05036668263375
0.3,0.2,0.45,0.75,0.25,0.17,0.5,6,4.427716516609914,3.0077692302463332,58.04413147576922
0.3,0.2,0.45,0.75,0.25,0.08,0.1,5,4.039504693686813,3.4937735106633347,58.066448722900674
0.3,0.2,0.45,0.75,0.25,0.08,0.25,6,4.255126879065663,3.3266379412351563,58.054044391885796
0.3,0.2,0.45,0.75,0.25,0.08,0.5,7,4.394683293605284,3.214511594916308,58.046027695789945
0.3,0.2,0.45,0.75,0.25,0.04,0.1,6,3.9284447524128074,3.7589394439162906,58.0728463885388
0.3,0.2,0.45,0.75,0.25,0.04,0.25,7,4.155977108509612,3.5959915051003426,58.05974555445433
0.3,0.2,0.45,0.75,0.25,0.04,0.5,8,4.3104901986283695,3.478508040632849,58.05086299438567
0.3,0.2,0.45,0.75,0.0,0.17,0.1,5,5.014390624263676,3.389535318050548,57.22875167961363
0.3,0.2,0.45,0.75,0.0,0.17,0.25,6,5.245614356940975,3.2009876892112503,57.215310789713925
0.3,0.2,0.45,0.75,0.0,0.17,0.5,7,5.385928359897618,3.0842680509121756,57.20716676021681
0.3,0.2,0.45,0.75,0.0,0.08,0.1,6,4.878851350582147,3.7348688407400896,57.23664228958366
0.3,0.2,0.45,0.75,0.0,0.08,0.25,7,5.143595296741821,3.519925624446849,57.22123797008267
0.3,0.2,0.45,0.75,0.0,0.08,0.5,8,5.314666811057389,3.374447692676077,57.211301722240535
0.3,0.2,0.45,0.75,0.0,0.04,0.1,7,4.717673839363501,4.094493394000834,57.24603685073008
0.3,0.2,0.45,0.75,0.0,0.04,0.25,8,4.983328402323939,3.894379970025519,57.23055923930649
0.3,0.2,0.45,0.75,0.0,0.04,0.5,9,5.161645557135097,3.749734217592938,57.22018891360483
0.3,0.2,0.45,0.9,0.5,0.17,0.1,4,3.479824510442331,3.123103826123417,58.69137307034185
0.3,0.2,0.45,0.9,0.5,0.17,0.25,5,3.61596241882578,3.0188019546817246,58.68361379125828
0.3,0.2,0.45,0.9,0.5,0.17,0.5,6,3.6991922749993744,2.954419668086559,58.678874348204054
0.3,0.2,0.45,0.9,0.5,0.08,0.1,5,3.399322449033293,3.3203174652490577,58.69596546158263
0.3,0.2,0.45,0.9,0.5,0.08,0.25,6,3.5736976107154206,3.1905692949153734,58.68602176894289
0.3,0.2,0.45,0.9,0.5,0.08,0.5,7,3.686116906159209,3.104618590742479,58.679618696414906
0.3,0.2,0.45,0.9,0.5,0.04,0.1,6,3.3204624674610272,3.5163932693207944,58.70046714977979
0.3,0.2,0.45,0.9,0.5,0.04,0.25,7,3.5127131257915334,3.384771962858709,58.689497758581545
0.3,0.2,0.45,0.9,0.5,0.04,0.5,8,3.643843809060421,3.2906598771707727,58.68202574931076
0.3,0.2,0.45,0.9,0.25,0.17,0.1,5,4.527172481575947,3.2975442864921036,57.69581643552072
0.3,0.2,0.45,0.9,0.25,0.17,0.25,6,4.727570076507548,3.1373228036903495,57.68423954252503
0.3,0.2,0.45,0.9,0.25,0.17,0.5,7,4.849496116720631,3.03822216457862,57.67720520889653
0.3,0.2,0.45,0.9,0.25,0.08,0.1,6,4.412113064630652,3.592184733385372,57.702471974265144
0.3,0.2,0.45,0.9,0.25,0.08,0.25,7,4.649040032773999,3.4047816438563028,57.688773928983416
0.3,0.2,0.45,0.9,0.25,0.08,0.5,8,4.802313561887939,3.2785331324431004,57.6799265010965
0.3,0.2,0.45,0.9,0.25,0.04,0.1,7,4.280688622346895,3.897187593523701,57.71008183313816
0.3,0.2,0.45,0.9,0.25,0.04,0.25,8,4.525349750688434,3.718041738111064,57.69592182126721
0.3,0.2,0.45,0.9,0.25,0.04,0.5,9,4.69065656389942,3.5886675251877955,57.68637059463848
0.3,0.2,0.45,0.9,0.0,0.17,0.1,6,5.575265893767778,3.4922892040651887,56.6954560847035
0.3,0.2,0.45,0.9,0.0,0.17,0.25,7,5.839478059978287,3.2724958380505953,56.67999069993619
0.3,0.2,0.45,0.9,0.0,0.17,0.5,8,5.998979422069861,3.136615544340576,56.67067046447348
0.3,0.2,0.45,0.9,0.0,0.08,0.1,7,5.4149286316401035,3.894893782303846,56.70485744187377
0.3,0.2,0.45,0.9,0.0,0.08,0.25,8,5.708371104946641,3.6503987502163944,56.68766076802404
0.3,0.2,0.45,0.9,0.0,0.08,0.5,9,5.897318253846295,3.4845272649762213,56.67660949995357
0.3,0.2,0.45,0.9,0.0,0.04,0.1,8,5.217854949818634,4.315974946682127,56.716429640323355
0.3,0.2,0.45,0.9,0.0,0.04,0.25,9,5.504380765705719,4.0939133849350835,56.69961091582258
0.3,0.2,0.45,0.9,0.0,0.04,0.5,10,5.69523634926985,3.9335066438269033,56.68842963170451
0.3,0.2,0.8,0.5,0.5,0.17,0.1,3,4.048508841658394,3.121909502434635,59.420015584553255
0.3,0.2,0.8,0.5,0.5,0.17,0.25,4,4.182338574808919,3.02008669588567,59.41256326769888
0.3,0.2,0.8,0.5,0.5,0.17,0.5,5,4.265813951005004,2.956015708703781,59.40791909047978
0.3,0.2,0.8,0.5,0.5,0.08,0.1,4,3.96749663302729,3.312983418990148,59.42453074732711
0.3,0.2,0.8,0.5,0.5,0.08,0.25,5,4.13781001341802,3.187438996909918,59.41504193200732
0.3,0.2,0.8,0.5,0.5,0.08,0.5,6,4.249077871705653,3.1034104542471246,59.4088499517053
0.3,0.2,0.8,0.5,0.5,0.04,0.1,5,3.8918432799172953,3.497186733312787,59.428749961612326
0.3,0.2,0.8,0.5,0.5,0.04,0.25,6,4.079105756441215,3.3700568108956572,59.418311069324695
0.3,0.2,0.8,0.5,0.5,0.04,0.5,7,4.208149644798587,3.2788297751074795,59.411126920659484
0.3,0.2,0.8,0.5,0.25,0.17,0.1,4,4.642451521836244,3.215449513219801,58.868396937246324
0.3,0.2,0.8,0.5,0.25,0.17,0.25,5,4.812588580775379,3.083068653865719,58.85884995335242
0.3,0.2,0.8,0.5,0.25,0.17,0.5,6,4.917761266512843,3.0001978564462566,58.85295498856511
0.3,0.2,0.8,0.5,0.25,0.08,0.1,5,4.544557586219389,3.458173220912744,58.87389613918344
0.3,0.2,0.8,0.5,0.25,0.08,0.25,6,4.751389589393495,3.3005286643956633,58.86228251154157
0.3,0.2,0.8,0.5,0.25,0.08,0.5,7,4.886392418040475,3.194282893721529,58.85471269291973
0.3,0.2,0.8,0.5,0.25,0.04,0.1,6,4.443098521251754,3.700542107125502,58.87960027238361
0.3,0.2,0.8,0.5,0.25,0.04,0.25,7,4.662697387321768,3.5460297206632725,58.86726017398425
0.3,0.2,0.8,0.5,0.25,0.04,0.5,8,4.812984054956848,3.434564426644643,58.85882777739538
0.3,0.2,0.8,0.5,0.0,0.17,0.1,5,5.23709347467165,3.3150241989085725,58.3152406240226
0.3,0.2,0.8,0.5,0.0,0.17,0.25,6,5.4433135638371155,3.150976904440391,58.30358120407971
0.3,0.2,0.8,0.5,0.0,0.17,0.5,7,5.569917550383785,3.0485875075533255,58.29643285616094
0.3,0.2,0.8,0.5,0.0,0.08,0.1,6,5.118880277553184,3.6130011723738664,58.321933080391
0.3,0.2,0.8,0.5,0.0,0.08,0.25,7,5.360085400903802,3.423357111234862,58.30828446355406
0.3,0.2,0.8,0.5,0.0,0.08,0.5,8,5.517077997350439,3.2949424087682697,58.29941540315576
0.3,0.2,0.8,0.5,0.0,0.04,0.1,7,4.986993243948978,3.9164697307409915,58.329407277434385
0.3,0.2,0.8,0.5,0.0,0.04,0.25,8,5.234463353036034,3.736442355514808,58.31538945416624
0.3,0.2,0.8,0.5,0.0,0.04,0.5,9,5.402318864621125,3.606314108872507,58.30589743443745
0.3,0.2,0.8,0.75,0.5,0.17,0.1,4,4.268998108451805,3.1325353298133156,59.231266122392526
0.3,0.2,0.8,0.75,0.5,0.17,0.25,5,4.408783967991448,3.0260695688362245,59.22346265115015
0.3,0.2,0.8,0.75,0.5,0.17,0.5,6,4.494958667669868,2.959799129544579,59.21865645517968
0.3,0.2,0.8,0.75,0.5,0.08,0.1,5,4.186042928718492,3.332422564442555,59.23590129188838
0.3,0.2,0.8,0.75,0.5,0.08,0.25,6,4.363582079915407,3.2010530003823154,59.225985042310555
0.3,0.2,0.8,0.75,0.5,0.08,0.5,7,4.4787597529328815,3.1135321611643296,59.2195596530942
0.3,0.2,0.8,0.75,0.5,0.04,0.1,6,4.105602964764499,3.5292150932643986,59.24039894418066
0.3,0.2,0.8,0.75,0.5,0.04,0.25,7,4.300358760109857,3.396502297794932,59.229514650838254
0.3,0.2,0.8,0.75,0.5,0.04,0.5,8,4.433743699719828,3.3013913937937276,59.22207022975206
0.3,0.2,0.8,0.75,0.25,0.17,0.1,5,5.161108924326818,3.276933706179915,58.402430358192234
0.3,0.2,0.8,0.75,0.25,0.17,0.25,6,5.355156659633575,3.1239423754949356,58.39147364869082
0.3,0.2,0.8,0.75,0.25,0.17,0.5,7,5.473890768128431,3.0288843992566097,58.38477797428921
0.3,0.2,0.8,0.75,0.25,0.08,0.1,6,5.050040858432325,3.5571472931568726,58.40870950496586
0.3,0.2,0.8,0.75,0.25,0.08,0.25,7,5.280823779787536,3.3776237665596316,58.39566873416915
0.3,0.2,0.8,0.75,0.25,0.08,0.5,8,5.430596542301247,3.2566091286560703,58.38721868102537
0.3,0.2,0.8,0.75,0.25,0.04,0.1,7,4.926834118071821,3.8438621934805353,58.41568156306805
0.3,0.2,0.8,0.75,0.25,0.04,0.25,8,5.1667320885391055,3.67124504969498,58.40211260818069
0.3,0.2,0.8,0.75,0.25,0.04,0.5,9,5.329507282675516,3.546606847392216,58.39292092227648
0.3,0.2,0.8,0.75,0.0,0.17,0.1,6,6.054501485951569,3.435225376221456,57.570168285891846
0.3,0.2,0.8,0.75,0.0,0.17,0.25,7,6.302397578199614,3.2332270955580222,57.556014285762544
0.3,0.2,0.8,0.75,0.0,0.17,0.5,8,6.452938792426011,3.1079145797636776,57.54743271000271
0.3,0.2,0.8,0.75,0.0,0.08,0.1,7,5.907655384702992,3.8033593410271607,57.5785660649268
0.3,0.2,0.8,0.75,0.0,0.08,0.25,8,6.187222452388386,3.5760727362255156,57.56258686007719
0.3,0.2,0.8,0.75,0.0,0.08,0.5,9,6.3678953739395805,3.4219232937861737,57.55227931598543
0.3,0.2,0.8,0.75,0.0,0.04,0.1,8,5.732115105009017,4.185436890440448,57.58861790210806
0.3,0.2,0.8,0.75,0.0,0.04,0.25,9,6.009034134640401,3.97639499281733,57.57276738970775
0.3,0.2,0.8,0.75,0.0,0.04,0.5,10,6.194472134550688,3.8253693531128667,57.562172970145376
0.3,0.2,0.8,0.9,0.5,0.17,0.1,5,4.401423712898889,3.1390368947774374,59.11792269365831
0.3,0.2,0.8,0.9,0.5,0.17,0.25,6,4.544764487326547,3.029775096831889,59.109908813652645
0.3,0.2,0.8,0.9,0.5,0.17,0.5,7,4.632606232778813,2.9621389838316174,59.10500242020744
0.3,0.2,0.8,0.9,0.5,0.08,0.1,6,4.317185776051025,3.3443179122289077,59.12263665963354
0.3,0.2,0.8,0.9,0.5,0.08,0.25,7,4.499004652831684,3.209440905464706,59.112466125428085
0.3,0.2,0.8,0.9,0.5,0.08,0.5,8,4.616524159214541,3.1197912803014183,59.10590041901005
0.3,0.2,0.8,0.9,0.5,0.04,0.1,7,4.233630079536255,3.548815449004894,59.127315671729306
0.3,0.2,0.8,0.9,0.5,0.04,0.25,8,4.432733152250923,3.412759824449274,59.11617144436432
0.3,0.2,0.8,0.9,0.5,0.04,0.5,9,4.568672662372575,3.3152915857652427,59.10857307462234
0.3,0.2,0.8,0.9,0.25,0.17,0.1,6,5.472769692345758,3.3153147555269893,58.12231163246943
0.3,0.2,0.8,0.9,0.25,0.17,0.25,7,5.681125235908291,3.1497037105199936,58.11050347919659
0.3,0.2,0.8,0.9,0.25,0.17,0.5,8,5.807997256793129,3.0471347718386212,58.1033230204713
0.3,0.2,0.8,0.9,0.25,0.08,0.1,7,5.35278635299048,3.618990475737837,58.1291205345012
0.3,0.2,0.8,0.9,0.25,0.08,0.25,8,5.597429285194888,3.426358797382355,58.115244387677635
0.3,0.2,0.8,0.9,0.25,0.08,0.5,9,5.755792055287845,3.2964120529426695,58.10627673604547
0.3,0.2,0.8,0.9,0.25,0.04,0.1,8,5.2151184820296015,3.9331493543485063,58.136941204461735
0.3,0.2,0.8,0.9,0.25,0.04,0.25,9,5.466296917485192,3.7499394136029,58.122678784753326
0.3,0.2,0.8,0.9,0.25,0.04,0.5,10,5.635908766654696,3.617611923553009,58.113064339973405
0.3,0.2,0.8,0.9,0.0,0.17,0.1,7,6.545586252635438,3.5119474739830556,57.12180278995467
0.3,0.2,0.8,0.9,0.0,0.17,0.25,8,6.818496244315542,3.2863852193046164,57.10613000434468
0.3,0.2,0.8,0.9,0.0,0.17,0.5,9,6.983268284681654,3.146854191456471,57.09668401780317
0.3,0.2,0.8,0.9,0.0,0.08,0.1,8,6.379013016189061,3.9244104313514523,57.13138574413868
0.3,0.2,0.8,0.9,0.0,0.08,0.25,9,6.680476411832514,3.67464175233995,57.11405196801249
0.3,0.2,0.8,0.9,0.0,0.08,0.5,10,6.87453391242594,3.505137894215451,57.102916098393585
0.3,0.2,0.8,0.9,0.0,0.04,0.1,9,6.174148558346659,4.355146871492753,57.143189243699354
0.3,0.2,0.8,0.9,0.0,0.04,0.25,10,6.46712717607989,4.129245060642772,57.12631493766834
0.3,0.2,0.8,0.9,0.0,0.04,0.5,11,6.6620803747442725,3.9661570017297927,57.11510851399508
0.3,0.4,0.3,0.5,0.5,0.17,0.1,2,4.663409838444643,3.411978295275357,58.24151401308701
0.3,0.4,0.3,0.5,0.5,0.17,0.25,3,4.896224799755311,3.2215079086392566,58.228256896954925
0.3,0.4,0.3,0.5,0.5,0.17,0.5,4,5.041505100496102,3.1004716160857386,58.21999701593299
0.3,0.4,0.3,0.5,0.5,0.08,0.1,3,4.529629148691572,3.746756710253262,58.24914328836108
0.3,0.4,0.3,0.5,0.5,0.08,0.25,4,4.790097053186804,3.5360473515492914,58.23429696778626
0.3,0.4,0.3,0.5,0.5,0.08,0.5,5,4.961843402364385,3.39140246584826,58.224524951612146
0.3,0.4,0.3,0.5,0.5,0.04,0.1,4,4.385365980403044,4.0749129856449215,58.25737974520781
0.3,0.4,0.3,0.5,0.5,0.04,0.25,5,4.644258462027961,3.8812532844731913,58.242605669266
0.3,0.4,0.3,0.5,0.5,0.04,0.5,6,4.8205928982193225,3.7412380087432355,58.232560814662406
0.3,0.4,0.3,0.5,0.25,0.17,0.1,3,5.779421213205094,3.709281020233959,57.13497858275487
0.3,0.4,0.3,0.5,0.25,0.17,0.25,4,6.102532617364642,3.431342494532477,57.11629809248738
0.3,0.4,0.3,0.5,0.25,0.17,0.5,5,6.300338533404126,3.2562285253564376,57.10488611193739
0.3,0.4,0.3,0.5,0.25,0.08,0.1,4,5.583284094156582,4.1908324797947225,57.14634200086889
0.3,0.4,0.3,0.5,0.25,0.08,0.25,5,5.9178504702674495,3.9031965907770076,57.12696939896451
0.3,0.4,0.3,0.5,0.25,0.08,0.5,6,6.13481705383625,3.705925918610961,57.11443426779278
0.3,0.4,0.3,0.5,0.25,0.04,0.1,5,5.357457076587302,4.6647993285023635,57.15944796676329
0.3,0.4,0.3,0.5,0.25,0.04,0.25,6,5.6669300624243135,4.418408626355206,57.1414936694548
0.3,0.4,0.3,0.5,0.25,0.04,0.5,7,5.871976894180864,4.241636872151999,57.12962253921737
0.3,0.4,0.3,0.5,0.0,0.17,0.1,4,6.8923146817400305,4.040866334897855,56.02287758520828
0.3,0.4,0.3,0.5,0.0,0.17,0.25,5,7.303734122180772,3.6710083030006517,55.99873677589068
0.3,0.4,0.3,0.5,0.0,0.17,0.5,6,7.55063219586305,3.4401813781117965,55.98428763232355
0.3,0.4,0.3,0.5,0.0,0.08,0.1,5,6.62012647965331,4.678135764888218,56.03889255119673
0.3,0.4,0.3,0.5,0.0,0.08,0.25,6,7.020276432845884,4.316359731484115,56.01536066818809
0.3,0.4,0.3,0.5,0.0,0.08,0.5,7,7.275127479798615,4.069787330448444,56.00041275569748
0.3,0.4,0.3,0.5,0.0,0.04,0.1,6,6.299994359775396,5.30086218362413,56.05777334176334
0.3,0.4,0.3,0.5,0.0,0.04,0.25,7,6.650326680070706,5.0066172643700675,56.03711390936573
0.3,0.4,0.3,0.5,0.0,0.04,0.5,8,6.8779357534498375,4.7970520049246606,56.02372273530114
0.3,0.4,0.3,0.75,0.5,0.17,0.1,3,5.464264503525973,3.6288173775825285,57.44406780830554
0.3,0.4,0.3,0.75,0.5,0.17,0.25,4,5.763779854998186,3.3743982274733644,57.42682341814037
0.3,0.4,0.3,0.75,0.5,0.17,0.5,5,5.9483040634825235,3.213548031209916,57.41622039030314
0.3,0.4,0.3,0.75,0.5,0.08,0.1,4,5.286277109371151,4.070068260294512,57.45433520439921
0.3,0.4,0.3,0.75,0.5,0.08,0.25,5,5.602120130067578,3.8026125743258796,57.436125658516325
0.3,0.4,0.3,0.75,0.5,0.08,0.5,6,5.808047294732521,3.618928880531158,57.42427830222153
0.3,0.4,0.3,0.75,0.5,0.04,0.1,5,5.084163976385603,4.503884115686006,57.466012374713785
0.3,0.4,0.3,0.75,0.5,0.04,0.25,6,5.381399619687111,4.270962451994733,57.44884610986403
0.3,0.4,0.3,0.75,0.5,0.04,0.5,7,5.579705728741469,4.1035251142885,57.43741639363914
0.3,0.4,0.3,0.75,0.25,0.17,0.1,4,7.1334460950365886,4.125220750076179,55.77618292050931
0.3,0.4,0.3,0.75,0.25,0.17,0.25,5,7.565453622729867,3.733144744766376,55.750751237199815
0.3,0.4,0.3,0.75,0.25,0.17,0.5,6,7.823659333629496,3.4888730407189597,55.73559279615816
0.3,0.4,0.3,0.75,0.25,0.08,0.1,5,6.842036552796249,4.799383314706612,55.79338748612203
0.3,0.4,0.3,0.75,0.25,0.08,0.25,6,7.256627874805366,4.420675429600919,55.768922434767944
0.3,0.4,0.3,0.75,0.25,0.08,0.5,7,7.519675601817788,4.163006161242539,55.753441974429805
0.3,0.4,0.3,0.75,0.25,0.04,0.1,6,6.49922924477937,5.455952307802838,55.81367809511389
0.3,0.4,0.3,0.75,0.25,0.04,0.25,7,6.8582987548769125,5.15104945335266,55.792426320863264
0.3,0.4,0.3,0.75,0.25,0.04,0.5,8,7.090760031684384,4.934307103884543,55.77870055909846
0.3,0.4,0.3,0.75,0.0,0.17,0.1,5,8.792653340499434,4.697459792308876,54.096178638161675
0.3,0.4,0.3,0.75,0.0,0.17,0.25,6,9.352734565558386,4.160881951735726,54.06249290291697
0.3,0.4,0.3,0.75,0.0,0.17,0.5,7,9.678074916141988,3.831630080643647,54.042993353367265
0.3,0.4,0.3,0.75,0.0,0.08,0.1,6,8.35999228285016,5.616558858862488,54.12230268448796
0.3,0.4,0.3,0.75,0.0,0.08,0.25,7,8.862612215185429,5.130720571102257,54.09196289261293
0.3,0.4,0.3,0.75,0.0,0.08,0.5,8,9.174421894716044,4.80490361731049,54.07320132897526
0.3,0.4,0.3,0.75,0.0,0.04,0.1,7,7.855416738478582,6.496569413757407,54.15288209672726
0.3,0.4,0.3,0.75,0.0,0.04,0.25,8,8.269774168969013,6.1227493312928205,54.12776131082754
0.3,0.4,0.3,0.75,0.0,0.04,0.5,9,8.533709852043913,5.860645255811787,54.111802905567885
0.3,0.4,0.3,0.9,0.5,0.17,0.1,4,5.943965707397925,3.7677880110960142,56.96420664320878
0.3,0.4,0.3,0.9,0.5,0.17,0.25,5,6.283006527382562,3.4737303863952804,56.944558900215206
0.3,0.4,0.3,0.9,0.5,0.17,0.5,6,6.490141906254054,3.288502345023283,56.932581625842104
0.3,0.4,0.3,0.9,0.5,0.08,0.1,5,5.735941524394539,4.275463819435029,56.97628854018999
0.3,0.4,0.3,0.9,0.5,0.08,0.25,6,6.082493581581794,3.97475882694137,56.95617231672805
0.3,0.4,0.3,0.9,0.5,0.08,0.5,7,6.3066631046137855,3.768592532809926,56.94318998466827
0.3,0.4,0.3,0.9,0.5,0.04,0.1,6,5.4956407683599995,4.7736534956089915,56.990270425066406
0.3,0.4,0.3,0.9,0.5,0.04,0.25,7,5.812601506186055,4.518896175495217,56.97183381412842
0.3,0.4,0.3,0.9,0.5,0.04,0.5,8,6.021779454421683,4.336416517243017,56.95969250126185
0.3,0.4,0.3,0.9,0.25,0.17,0.1,5,7.942675788570197,4.399342596940438,54.95704396915103
0.3,0.4,0.3,0.9,0.25,0.17,0.25,6,8.438521258011056,3.9365037044188194,54.92754352123386
0.3,0.4,0.3,0.9,0.25,0.17,0.5,7,8.730705985905951,3.6502191127967967,54.91021401663788
0.3,0.4,0.3,0.9,0.25,0.08,0.1,6,7.585114587302022,5.1930217610077545,54.97838932628451
0.3,0.4,0.3,0.9,0.25,0.08,0.25,7,8.04388957881077,4.761181166003435,54.95101280851473
0.3,0.4,0.3,0.9,0.25,0.08,0.5,8,8.331572800045105,4.469301014014286,54.93389665164884
0.3,0.4,0.3,0.9,0.25,0.04,0.1,7,7.165245375991569,5.959372908561784,55.0035320527093
0.3,0.4,0.3,0.9,0.25,0.04,0.25,8,7.551569494187027,5.620563046717223,54.98039498873857
0.3,0.4,0.3,0.9,0.25,0.04,0.5,9,7.799426445015634,5.381189713522015,54.965588248592354
0.3,0.4,0.3,0.9,0.0,0.17,0.1,6,9.923868852962148,5.139254220394786,52.93281690278053
0.3,0.4,0.3,0.9,0.0,0.17,0.25,7,10.570938212638236,4.499669885235836,52.89333610110675
0.3,0.4,0.3,0.9,0.0,0.17,0.5,8,10.940235525446983,4.111298692837198,52.87089218406642
0.3,0.4,0.3,0.9,0.0,0.08,0.1,7,9.379428591531159,6.231438733983528,52.96619043012327
0.3,0.4,0.3,0.9,0.0,0.08,0.25,8,9.941008877464853,5.672437036811934,52.93176854244738
0.3,0.4,0.3,0.9,0.0,0.08,0.5,9,10.284965650783384,5.301953010599746,52.910760169523165
0.3,0.4,0.3,0.9,0.0,0.04,0.1,8,8.754096159909452,7.2644386521838396,53.00469869859252
0.3,0.4,0.3,0.9,0.0,0.04,0.25,9,9.207467996951092,6.842962823439016,52.97676099530258
0.3,0.4,0.3,0.9,0.0,0.04,0.5,10,9.493707261776008,6.551287383696726,52.959173498190815
0.3,0.4,0.45,0.5,0.5,0.17,0.1,3,5.777273066803024,3.516205925919338,58.43733022438037
0.3,0.4,0.45,0.5,0.5,0.17,0.25,4,6.04370650673014,3.2963321944727517,58.42239081522999
0.3,0.4,0.45,0.5,0.5,0.17,0.5,5,6.210225810726966,3.155973519784961,58.41307010354589
0.3,0.4,0.45,0.5,0.5,0.08,0.1,4,5.623781602369005,3.89668838505773,58.445951420060105
0.3,0.4,0.45,0.5,0.5,0.08,0.25,5,5.912617498666961,3.6602585318998986,58.429737189518974
0.3,0.4,0.45,0.5,0.5,0.08,0.5,6,6.102971731964701,3.4973457207247325,58.419072080691556
0.3,0.4,0.45,0.5,0.5,0.04,0.1,5,5.45590977503887,4.266906239594415,58.45539262481776
0.3,0.4,0.45,0.5,0.5,0.04,0.25,6,5.7354867335868365,4.05522418201276,58.43967618561903
0.3,0.4,0.45,0.5,0.5,0.04,0.5,7,5.924544355700112,3.9025819985349743,58.42906847295073
0.3,0.4,0.45,0.5,0.25,0.17,0.1,4,6.917637815123157,3.8247615195447544,57.329603818421226
